Id,Expected
8593,0
8594,0
8595,1
8596,0
8597,0
8598,0
8599,2
8600,0
8601,2
8602,2
8603,0
8604,0
8605,1
8606,0
8607,2
8608,1
8609,0
8610,1
8611,2
8612,2
8613,0
8614,2
8615,0
8616,2
8617,1
8618,2
8619,1
8620,0
8621,1
8622,1
8623,1
8624,0
8625,2
8626,1
8627,0
8628,0
8629,1
8630,1
8631,2
8632,0
8633,2
8634,0
8635,2
8636,2
8637,2
8638,0
8639,0
8640,2
8641,0
8642,0
8643,1
8644,0
8645,2
8646,2
8647,2
8648,0
8649,1
8650,1
8651,0
8652,1
8653,1
8654,0
8655,2
8656,2
8657,2
8658,0
8659,0
8660,2
8661,0
8662,2
8663,0
8664,1
8665,2
8666,0
8667,0
8668,2
8669,2
8670,1
8671,0
8672,1
8673,1
8674,0
8675,0
8676,0
8677,2
8678,1
8679,1
8680,2
8681,0
8682,1
8683,1
8684,1
8685,2
8686,0
8687,2
8688,1
8689,0
8690,0
8691,0
8692,2
8693,0
8694,1
8695,1
8696,1
8697,2
8698,1
8699,0
8700,2
8701,0
8702,0
8703,1
8704,0
8705,1
8706,0
8707,0
8708,1
8709,2
8710,2
8711,2
8712,1
8713,1
8714,0
8715,1
8716,1
8717,1
8718,1
8719,0
8720,1
8721,0
8722,2
8723,0
8724,0
8725,0
8726,2
8727,2
8728,1
8729,0
8730,1
8731,2
8732,0
8733,2
8734,1
8735,2
8736,0
8737,0
8738,0
8739,2
8740,1
8741,1
8742,0
8743,0
8744,0
8745,1
8746,2
8747,0
8748,2
8749,1
8750,2
8751,0
8752,1
8753,1
8754,1
8755,1
8756,1
8757,0
8758,1
8759,0
8760,2
8761,1
8762,2
8763,1
8764,2
8765,0
8766,2
8767,0
8768,0
8769,1
8770,0
8771,0
8772,0
8773,2
8774,1
8775,1
8776,0
8777,2
8778,0
8779,1
8780,1
8781,1
8782,0
8783,2
8784,2
8785,1
8786,0
8787,0
8788,1
8789,1
8790,1
8791,1
8792,0
8793,2
8794,2
8795,1
8796,1
8797,0
8798,1
8799,2
8800,1
8801,2
8802,2
8803,2
8804,1
8805,2
8806,1
8807,0
8808,0
8809,0
8810,2
8811,1
8812,0
8813,1
8814,1
8815,2
8816,1
8817,2
8818,0
8819,1
8820,2
8821,0
8822,2
8823,0
8824,2
8825,1
8826,0
8827,1
8828,2
8829,0
8830,2
8831,2
8832,2
8833,2
8834,0
8835,0
8836,0
8837,2
8838,0
8839,0
8840,1
8841,1
8842,0
8843,0
8844,1
8845,2
8846,0
8847,0
8848,2
8849,0
8850,1
8851,0
8852,2
8853,1
8854,2
8855,0
8856,2
8857,0
8858,0
8859,1
8860,1
8861,1
8862,1
8863,2
8864,1
8865,2
8866,1
8867,0
8868,2
8869,2
8870,0
8871,1
8872,2
8873,1
8874,1
8875,0
8876,2
8877,0
8878,2
8879,0
8880,0
8881,0
8882,0
8883,0
8884,2
8885,2
8886,0
8887,0
8888,0
8889,0
8890,2
8891,0
8892,1
8893,0
8894,1
8895,2
8896,1
8897,2
8898,2
8899,1
8900,1
8901,2
8902,2
8903,0
8904,2
8905,1
8906,0
8907,0
8908,1
8909,0
8910,0
8911,2
8912,1
8913,2
8914,1
8915,1
8916,1
8917,2
8918,2
8919,0
8920,0
8921,2
8922,0
8923,2
8924,1
8925,0
8926,2
8927,0
8928,1
8929,1
8930,1
8931,1
8932,0
8933,2
8934,2
8935,2
8936,1
8937,2
8938,0
8939,1
8940,1
8941,0
8942,2
8943,0
8944,0
8945,2
8946,1
8947,2
8948,1
8949,2
8950,0
8951,1
8952,2
8953,1
8954,2
8955,2
8956,1
8957,0
8958,2
8959,0
8960,0
8961,2
8962,0
8963,2
8964,1
8965,0
8966,2
8967,2
8968,0
8969,1
8970,1
8971,0
8972,0
8973,2
8974,2
8975,0
8976,2
8977,2
8978,0
8979,0
8980,0
8981,2
8982,2
8983,1
8984,1
8985,0
8986,1
8987,0
8988,2
8989,1
8990,1
8991,0
8992,0
8993,0
8994,1
8995,1
8996,0
8997,0
8998,1
8999,0
9000,2
9001,1
9002,0
9003,2
9004,1
9005,2
9006,2
9007,0
9008,1
9009,1
9010,0
9011,1
9012,2
9013,2
9014,0
9015,1
9016,0
9017,1
9018,1
9019,1
9020,2
9021,0
9022,0
9023,2
9024,0
9025,1
9026,0
9027,1
9028,1
9029,0
9030,0
9031,2
9032,0
9033,2
9034,0
9035,2
9036,0
9037,1
9038,0
9039,0
9040,0
9041,0
9042,1
9043,1
9044,0
9045,0
9046,1
9047,2
9048,2
9049,0
9050,2
9051,0
9052,1
9053,2
9054,1
9055,2
9056,0
9057,0
9058,0
9059,0
9060,0
9061,1
9062,0
9063,2
9064,1
9065,1
9066,1
9067,1
9068,1
9069,0
9070,0
9071,1
9072,2
9073,2
9074,0
9075,2
9076,0
9077,2
9078,2
9079,0
9080,0
9081,2
9082,1
9083,0
9084,0
9085,1
9086,1
9087,2
9088,2
9089,1
9090,1
9091,1
9092,0
9093,0
9094,0
9095,0
9096,1
9097,1
9098,1
9099,0
9100,0
9101,0
9102,0
9103,0
9104,1
9105,0
9106,0
9107,2
9108,0
9109,0
9110,2
9111,1
9112,0
9113,1
9114,1
9115,2
9116,0
9117,2
9118,1
9119,2
9120,0
9121,2
9122,1
9123,1
9124,0
9125,2
9126,2
9127,1
9128,0
9129,0
9130,0
9131,0
9132,1
9133,0
9134,0
9135,2
9136,0
9137,1
9138,1
9139,2
9140,1
9141,2
9142,1
9143,0
9144,2
9145,2
9146,2
9147,2
9148,1
9149,1
9150,0
9151,1
9152,1
9153,2
9154,2
9155,1
9156,1
9157,2
9158,0
9159,1
9160,1
9161,0
9162,2
9163,2
9164,2
9165,2
9166,0
9167,2
9168,2
9169,1
9170,2
9171,0
9172,2
9173,2
9174,1
9175,1
9176,1
9177,0
9178,0
9179,1
9180,1
9181,0
9182,2
9183,1
9184,0
9185,2
9186,1
9187,0
9188,1
9189,1
9190,1
9191,1
9192,0
9193,2
9194,1
9195,0
9196,2
9197,0
9198,0
9199,1
9200,2
9201,2
9202,1
9203,2
9204,2
9205,2
9206,0
9207,2
9208,0
9209,2
9210,2
9211,0
9212,2
9213,2
9214,0
9215,0
9216,0
9217,2
9218,0
9219,0
9220,1
9221,1
9222,2
9223,2
9224,1
9225,2
9226,0
9227,1
9228,2
9229,1
9230,1
9231,2
9232,0
9233,0
9234,1
9235,1
9236,2
9237,2
9238,1
9239,0
9240,2
9241,0
9242,2
9243,1
9244,1
9245,1
9246,1
9247,2
9248,2
9249,2
9250,1
9251,1
9252,0
9253,1
9254,1
9255,2
9256,1
9257,0
9258,0
9259,2
9260,1
9261,0
9262,0
9263,2
9264,1
9265,2
9266,1
9267,1
9268,1
9269,1
9270,1
9271,2
9272,0
9273,2
9274,1
9275,1
9276,1
9277,2
9278,0
9279,2
9280,1
9281,2
9282,0
9283,2
9284,0
9285,1
9286,1
9287,2
9288,0
9289,2
9290,1
9291,0
9292,2
9293,1
9294,0
9295,1
9296,1
9297,2
9298,0
9299,0
9300,1
9301,1
9302,2
9303,2
9304,2
9305,1
9306,1
9307,2
9308,2
9309,0
9310,0
9311,1
9312,2
9313,2
9314,0
9315,2
9316,1
9317,2
9318,1
9319,0
9320,1
9321,2
9322,1
9323,1
9324,2
9325,2
9326,0
9327,0
9328,1
9329,0
9330,1
9331,2
9332,0
9333,2
9334,0
9335,2
9336,2
9337,2
9338,1
9339,0
9340,2
9341,1
9342,0
9343,1
9344,0
9345,1
9346,2
9347,0
9348,0
9349,1
9350,0
9351,1
9352,0
9353,1
9354,0
9355,0
9356,1
9357,2
9358,2
9359,2
9360,2
9361,0
9362,1
9363,1
9364,1
9365,2
9366,0
9367,0
9368,0
9369,0
9370,2
9371,2
9372,1
9373,0
9374,1
9375,1
9376,0
9377,2
9378,2
9379,0
9380,1
9381,0
9382,0
9383,2
9384,1
9385,1
9386,0
9387,0
9388,0
9389,1
9390,2
9391,2
9392,1
9393,1
9394,2
9395,0
9396,1
9397,1
9398,0
9399,0
9400,2
9401,2
9402,2
9403,2
9404,1
9405,2
9406,0
9407,2
9408,2
9409,1
9410,0
9411,2
9412,0
9413,0
9414,0
9415,2
9416,0
9417,0
9418,1
9419,2
9420,2
9421,0
9422,2
9423,2
9424,0
9425,0
9426,1
9427,0
9428,2
9429,1
9430,2
9431,0
9432,0
9433,2
9434,2
9435,0
9436,0
9437,2
9438,2
9439,2
9440,1
9441,0
9442,1
9443,1
9444,0
9445,0
9446,1
9447,0
9448,0
9449,0
9450,2
9451,1
9452,0
9453,1
9454,0
9455,2
9456,0
9457,1
9458,0
9459,2
9460,0
9461,1
9462,1
9463,0
9464,0
9465,1
9466,1
9467,2
9468,2
9469,0
9470,1
9471,2
9472,2
9473,0
9474,0
9475,2
9476,2
9477,0
9478,0
9479,0
9480,1
9481,2
9482,1
9483,0
9484,2
9485,0
9486,1
9487,2
9488,2
9489,1
9490,2
9491,1
9492,0
9493,2
9494,1
9495,0
9496,0
9497,2
9498,2
9499,0
9500,1
9501,1
9502,2
9503,2
9504,2
9505,0
9506,0
9507,0
9508,2
9509,1
9510,1
9511,1
9512,2
9513,0
9514,2
9515,1
9516,1
9517,1
9518,0
9519,1
9520,0
9521,2
9522,0
9523,0
9524,2
9525,1
9526,0
9527,2
9528,0
9529,1
9530,0
9531,1
9532,2
9533,2
9534,1
9535,1
9536,2
9537,0
9538,0
9539,1
9540,2
9541,1
9542,1
9543,2
9544,2
9545,1
9546,0
9547,1
9548,1
9549,0
9550,0
9551,0
9552,2
9553,1
9554,2
9555,1
9556,1
9557,1
9558,1
9559,0
9560,0
9561,2
9562,2
9563,2
9564,2
9565,2
9566,1
9567,2
9568,0
9569,0
9570,2
9571,0
9572,2
9573,1
9574,2
9575,0
9576,1
9577,0
9578,1
9579,2
9580,1
9581,2
9582,2
9583,0
9584,1
9585,0
9586,1
9587,0
9588,0
9589,0
9590,2
9591,2
9592,2
9593,2
9594,1
9595,0
9596,0
9597,0
9598,2
9599,2
9600,1
9601,0
9602,2
9603,0
9604,1
9605,0
9606,0
9607,0
9608,1
9609,1
9610,2
9611,1
9612,0
9613,1
9614,0
9615,2
9616,2
9617,0
9618,1
9619,0
9620,2
9621,1
9622,1
9623,1
9624,2
9625,1
9626,2
9627,2
9628,2
9629,0
9630,1
9631,1
9632,2
9633,2
9634,1
9635,0
9636,0
9637,2
9638,2
9639,2
9640,1
9641,0
9642,0
9643,2
9644,0
9645,1
9646,0
9647,2
9648,0
9649,0
9650,1
9651,2
9652,2
9653,1
9654,0
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,1
9662,1
9663,2
9664,0
9665,2
9666,2
9667,1
9668,2
9669,0
9670,0
9671,2
9672,1
9673,2
9674,0
9675,2
9676,2
9677,1
9678,2
9679,0
9680,2
9681,0
9682,0
9683,0
9684,2
9685,1
9686,0
9687,1
9688,2
9689,2
9690,0
9691,0
9692,1
9693,1
9694,0
9695,1
9696,0
9697,0
9698,2
9699,0
9700,2
9701,0
9702,2
9703,0
9704,2
9705,0
9706,0
9707,1
9708,2
9709,2
9710,1
9711,1
9712,0
9713,2
9714,1
9715,1
9716,0
9717,2
9718,0
9719,1
9720,1
9721,1
9722,2
9723,2
9724,2
9725,2
9726,1
9727,0
9728,0
9729,2
9730,0
9731,1
9732,1
9733,0
9734,0
9735,2
9736,2
9737,0
9738,0
9739,1
9740,1
9741,2
9742,0
9743,0
9744,0
9745,0
9746,0
9747,1
9748,0
9749,1
9750,0
9751,1
9752,1
9753,2
9754,1
9755,2
9756,2
9757,2
9758,2
9759,2
9760,1
9761,2
9762,1
9763,1
9764,2
9765,1
9766,1
9767,1
9768,1
9769,1
9770,0
9771,2
9772,2
9773,2
9774,1
9775,0
9776,2
9777,0
9778,0
9779,0
9780,2
9781,1
9782,0
9783,1
9784,2
9785,0
9786,1
9787,2
9788,2
9789,1
9790,0
9791,0
9792,2
9793,0
9794,2
9795,1
9796,1
9797,0
9798,2
9799,1
9800,2
9801,1
9802,2
9803,2
9804,1
9805,2
9806,0
9807,0
9808,1
9809,1
9810,1
9811,1
9812,0
9813,1
9814,1
9815,1
9816,1
9817,0
9818,2
9819,2
9820,1
9821,0
9822,2
9823,1
9824,1
9825,1
9826,2
9827,1
9828,1
9829,2
9830,1
9831,2
9832,2
9833,2
9834,0
9835,0
9836,2
9837,1
9838,1
9839,0
9840,0
9841,2
9842,0
9843,2
9844,0
9845,0
9846,1
9847,2
9848,1
9849,0
9850,1
9851,0
9852,1
9853,1
9854,2
9855,0
9856,0
9857,0
9858,2
9859,0
9860,0
9861,1
9862,0
9863,1
9864,0
9865,0
9866,1
9867,1
9868,1
9869,2
9870,0
9871,0
9872,2
9873,2
9874,1
9875,2
9876,2
9877,0
9878,0
9879,0
9880,0
9881,2
9882,1
9883,1
9884,2
9885,0
9886,0
9887,2
9888,1
9889,2
9890,0
9891,0
9892,1
9893,2
9894,0
9895,2
9896,0
9897,1
9898,1
9899,0
9900,0
9901,2
9902,1
9903,0
9904,0
9905,2
9906,0
9907,1
9908,1
9909,0
9910,1
9911,0
9912,2
9913,0
9914,0
9915,1
9916,0
9917,0
9918,0
9919,1
9920,0
9921,0
9922,2
9923,2
9924,2
9925,1
9926,0
9927,1
9928,0
9929,0
9930,2
9931,0
9932,0
9933,0
9934,1
9935,1
9936,0
9937,0
9938,2
9939,2
9940,0
9941,1
9942,1
9943,0
9944,2
9945,1
9946,0
9947,0
9948,0
9949,1
9950,0
9951,1
9952,1
9953,1
9954,0
9955,0
9956,0
9957,0
9958,1
9959,1
9960,0
9961,1
9962,1
9963,1
9964,2
9965,2
9966,0
9967,1
9968,2
9969,0
9970,1
9971,1
9972,1
9973,2
9974,2
9975,0
9976,2
9977,1
9978,1
9979,2
9980,1
9981,1
9982,1
9983,2
9984,2
9985,1
9986,2
9987,1
9988,0
9989,2
9990,0
9991,0
9992,2
9993,2
9994,2
9995,0
9996,2
9997,2
9998,2
9999,1
